0.71400000	5.1164629E+02
0.72000000	4.9857810E+02
0.72600000	4.8567518E+02
0.73200000	4.7297438E+02
0.73800000	4.6051024E+02
0.74400000	4.4831497E+02
0.75000000	4.3641288E+02
0.75600000	4.2482552E+02
0.76200000	4.1356820E+02
0.76800000	4.0265351E+02
0.77400000	3.9208962E+02
0.78000000	3.8187803E+02
0.78600000	3.7201768E+02
0.79200000	3.6250455E+02
0.79800000	3.5333044E+02
0.80400000	3.4448453E+02
0.81000000	3.3595481E+02
0.81600000	3.2772602E+02
0.82200000	3.1978301E+02
0.82800000	3.1210812E+02
0.83400000	3.0468434E+02
0.84000000	2.9749356E+02
0.84600000	2.9051677E+02
0.85200000	2.8373687E+02
0.85800000	2.7713695E+02
0.86400000	2.7069971E+02
0.87000000	2.6440827E+02
0.87600000	2.5824832E+02
0.88200000	2.5220593E+02
0.88800000	2.4626645E+02
0.89400000	2.4041746E+02
0.90000000	2.3464797E+02
0.90600000	2.2894862E+02
0.91200000	2.2331086E+02
0.91800000	2.1772847E+02
0.92400000	2.1219518E+02
0.93000000	2.0670420E+02
0.93600000	2.0125177E+02
0.94200000	1.9583294E+02
0.94800000	1.9044394E+02
0.95400000	1.8508224E+02
0.96000000	1.7974316E+02
0.96600000	1.7442615E+02
0.97200000	1.6912770E+02
0.97800000	1.6384570E+02
0.98400000	1.5857525E+02
0.99000000	1.5331518E+02
0.99600000	1.4805492E+02
1.00200000	1.4295430E+02
1.00800000	1.3812822E+02
1.01400000	1.3330363E+02
1.02000000	1.2847970E+02
1.02600000	1.2365569E+02
1.03200000	1.1883104E+02
1.03800000	1.1400520E+02
1.04400000	1.0917776E+02
1.05000000	1.0434838E+02
1.05600000	9.9516750E+01
1.06200000	9.4682670E+01
1.06800000	8.9845940E+01
1.07400000	8.5006440E+01
1.08000000	8.0164070E+01
1.08600000	7.5318750E+01
1.09200000	7.0470480E+01
1.09800000	6.5619220E+01
1.10400000	6.0765000E+01
1.11000000	5.5907830E+01
1.11600000	5.1047770E+01
1.12200000	4.6184870E+01
1.12800000	4.1319190E+01
1.13400000	3.6450810E+01
1.14000000	3.1579800E+01
1.14600000	2.6706250E+01
1.15200000	2.1830260E+01
-1

