1.536769E-01	4.4716060E+03
1.568696E-01	4.4466401E+03
1.601146E-01	4.4167368E+03
1.634002E-01	4.3880552E+03
1.667213E-01	4.3620190E+03
1.700805E-01	4.3374888E+03
1.734874E-01	4.3138921E+03
1.769250E-01	4.2908530E+03
1.803896E-01	4.2681885E+03
1.838845E-01	4.2457812E+03
1.874063E-01	4.2235552E+03
1.909399E-01	4.2014736E+03
1.944796E-01	4.1794883E+03
1.980356E-01	4.1575757E+03
2.015925E-01	4.1357188E+03
2.051488E-01	4.1139053E+03
2.087175E-01	4.0921311E+03
2.123028E-01	4.0703835E+03
2.158987E-01	4.0486572E+03
2.195147E-01	4.0269475E+03
2.231669E-01	4.0052515E+03
2.268456E-01	3.9835684E+03
2.305528E-01	3.9618943E+03
2.343085E-01	3.9402288E+03
2.380929E-01	3.9185742E+03
2.419053E-01	3.8969329E+03
2.457611E-01	3.8753096E+03
2.496470E-01	3.8537068E+03
2.535578E-01	3.8321296E+03
2.575024E-01	3.8105837E+03
2.614749E-01	3.7890764E+03
2.654625E-01	3.7676123E+03
2.694677E-01	3.7461960E+03
2.734920E-01	3.7248330E+03
2.775191E-01	3.7035283E+03
2.815491E-01	3.6822849E+03
2.855903E-01	3.6611052E+03
2.896269E-01	3.6399919E+03
2.936626E-01	3.6189470E+03
2.977125E-01	3.5979700E+03
3.017606E-01	3.5770601E+03
3.058127E-01	3.5562161E+03
3.098819E-01	3.5354351E+03
3.139540E-01	3.5147131E+03
3.180376E-01	3.4940459E+03
3.221408E-01	3.4734297E+03
3.262509E-01	3.4528613E+03
3.303802E-01	3.4323384E+03
3.345283E-01	3.4118586E+03
3.386882E-01	3.3914211E+03
3.428757E-01	3.3710251E+03
3.470839E-01	3.3506707E+03
3.513077E-01	3.3303572E+03
3.555639E-01	3.3100850E+03
3.598347E-01	3.2898533E+03
3.641185E-01	3.2696611E+03
3.684282E-01	3.2495081E+03
3.727466E-01	3.2293923E+03
3.770776E-01	3.2093130E+03
3.814264E-01	3.1892695E+03
3.857797E-01	3.1692610E+03
3.901473E-01	3.1492864E+03
3.945264E-01	3.1293450E+03
3.989102E-01	3.1094360E+03
4.033130E-01	3.0895583E+03
4.077232E-01	3.0697109E+03
4.121422E-01	3.0498923E+03
4.165806E-01	3.0301016E+03
4.210261E-01	3.0103384E+03
4.254845E-01	2.9906023E+03
4.299574E-01	2.9708928E+03
4.344335E-01	2.9512102E+03
4.389263E-01	2.9315542E+03
4.434249E-01	2.9119243E+03
4.479275E-01	2.8923198E+03
4.524453E-01	2.8727422E+03
4.569624E-01	2.8531921E+03
4.614900E-01	2.8336724E+03
4.660269E-01	2.8141875E+03
4.705663E-01	2.7947441E+03
4.751253E-01	2.7753518E+03
4.796897E-01	2.7560222E+03
4.842664E-01	2.7367700E+03
4.888604E-01	2.7176130E+03
4.934629E-01	2.6985715E+03
4.980870E-01	2.6796675E+03
5.027235E-01	2.6609253E+03
5.073709E-01	2.6423687E+03
5.120380E-01	2.6240215E+03
5.167111E-01	2.6059067E+03
5.213975E-01	2.5880449E+03
5.260931E-01	2.5704514E+03
5.307911E-01	2.5531384E+03
5.355020E-01	2.5361140E+03
5.402104E-01	2.5193823E+03
5.449230E-01	2.5029395E+03
5.496381E-01	2.4867769E+03
5.543477E-01	2.4708813E+03
5.590649E-01	2.4552351E+03
5.637748E-01	2.4398157E+03
5.684842E-01	2.4245972E+03
5.731924E-01	2.4095522E+03
5.778927E-01	2.3946521E+03
5.825994E-01	2.3798679E+03
5.872996E-01	2.3651729E+03
5.920031E-01	2.3505430E+03
5.967074E-01	2.3359570E+03
6.014109E-01	2.3213997E+03
6.061230E-01	2.3068599E+03
6.108330E-01	2.2923315E+03
6.155520E-01	2.2778132E+03
6.202732E-01	2.2633103E+03
6.249977E-01	2.2488313E+03
6.297279E-01	2.2343892E+03
6.344567E-01	2.2199980E+03
6.391937E-01	2.2056758E+03
6.439270E-01	2.1914402E+03
6.486643E-01	2.1773076E+03
6.534012E-01	2.1632927E+03
6.581365E-01	2.1494082E+03
6.628738E-01	2.1356631E+03
6.676048E-01	2.1220618E+03
6.723389E-01	2.1086062E+03
6.770651E-01	2.0952942E+03
6.817888E-01	2.0821208E+03
6.865070E-01	2.0690786E+03
6.912180E-01	2.0561572E+03
6.959249E-01	2.0433447E+03
7.006212E-01	2.0306278E+03
7.053142E-01	2.0179918E+03
7.099950E-01	2.0054209E+03
7.146687E-01	1.9928986E+03
7.193314E-01	1.9804073E+03
7.239836E-01	1.9679297E+03
7.286255E-01	1.9554476E+03
7.332554E-01	1.9429435E+03
7.378766E-01	1.9303993E+03
7.424832E-01	1.9177975E+03
7.470797E-01	1.9051205E+03
7.516593E-01	1.8923511E+03
7.562289E-01	1.8794730E+03
7.607837E-01	1.8664708E+03
7.653293E-01	1.8533301E+03
7.698630E-01	1.8400375E+03
7.743857E-01	1.8265812E+03
7.788950E-01	1.8129506E+03
7.833922E-01	1.7991370E+03
7.878779E-01	1.7851335E+03
7.923510E-01	1.7709357E+03
7.968107E-01	1.7565410E+03
8.012558E-01	1.7419498E+03
8.056858E-01	1.7271642E+03
8.100977E-01	1.7121887E+03
8.144921E-01	1.6970306E+03
8.188668E-01	1.6816997E+03
8.232206E-01	1.6662091E+03
8.275519E-01	1.6505739E+03
8.318601E-01	1.6348141E+03
8.361453E-01	1.6189484E+03
8.404079E-01	1.6029969E+03
8.446497E-01	1.5869825E+03
8.488696E-01	1.5709290E+03
8.530711E-01	1.5548621E+03
8.572523E-01	1.5388085E+03
8.614171E-01	1.5227953E+03
8.655631E-01	1.5068503E+03
8.696954E-01	1.4910006E+03
8.738105E-01	1.4752728E+03
8.779131E-01	1.4596932E+03
8.819963E-01	1.4442859E+03
8.860610E-01	1.4290720E+03
8.901015E-01	1.4140699E+03
8.941165E-01	1.3992939E+03
8.981008E-01	1.3847542E+03
9.020534E-01	1.3704572E+03
9.059705E-01	1.3564066E+03
9.098470E-01	1.3426044E+03
9.136841E-01	1.3290513E+03
9.174707E-01	1.3157455E+03
9.212170E-01	1.3026836E+03
9.249051E-01	1.2898652E+03
9.285563E-01	1.2772974E+03
9.321528E-01	1.2649745E+03
9.357108E-01	1.2529119E+03
9.392226E-01	1.2411027E+03
9.426887E-01	1.2293513E+03
9.461212E-01	1.2177744E+03
9.494967E-01	1.2004037E+03
9.528442E-01	1.1698635E+03
9.561426E-01	1.1192639E+03
9.594036E-01	1.0546910E+03
9.626336E-01	9.8663733E+02
9.658097E-01	9.2016992E+02
9.689661E-01	8.5634174E+02
9.720737E-01	7.9612543E+02
9.751482E-01	7.3847321E+02
9.781997E-01	6.8289600E+02
9.811927E-01	6.2884760E+02
9.841728E-01	5.7566553E+02
9.871105E-01	5.2244989E+02
9.900138E-01	4.6577451E+02
9.929105E-01	4.0518362E+02
9.957825E-01	3.3946402E+02
9.986501E-01	2.6591336E+02
1.000264E+00	2.2190800E+02
1.001129E+00	1.9363700E+02
1.002639E+00	1.5593400E+02
1.004527E+00	1.0566700E+02
1.007169E+00	9.0013700E+01
1.010377E+00	8.1598400E+01
1.014335E+00	7.2310000E+01
1.018858E+00	6.3662200E+01
1.023753E+00	5.6548900E+01
1.029210E+00	5.2024600E+01
-1	

